"Start_Year","HIV, STI","float","1900","2200","1900","The year to start using the assortivity weighting matrix. The value must be prior to the current year or **Group** will be set to NO_GROUP. Used only when the **Group** value is one of the following:

* STI_COINFECTION_STATUS
* HIV_INFECTION_STATUS
* HIV_TESTED_POSITIVE_STATUS
* HIV_RECEIVED_RESULTS_STATUS",".. code-block:: json

    {
        ""Society"": {
            ""TRANSITORY"": {
                ""Pair_Formation_Parameters"": {
                    ""Assortivity"": {
                        ""Group"": ""HIV_INFECTION_STATUS"",
                        ""Start_Year"": 1990,
                        ""Axes"": [
                            ""True"",
                            ""FALSE""
                        ],
                        ""Weighting_Matrix_RowMale_ColumnFemale"": [
                            [
                                0.75,
                                0.25
                            ],
                            [
                                0.4,
                                0.6
                            ]
                        ]
                    }
                }
            }
        }
    }
"
"SusceptibilityDistribution","Airborne, Dengue, Environmental, Generic, HIV, Malaria, Polio, STI, TBHIV, Typhoid, Vector, py_sim","JSON object","NA","NA","NA","The structure defining a complex immunity/susceptibility distribution. **Susceptibility_Initialization_Distribution_Type** in the configuration file must be set to DISTRIBUTION_COMPLEX (see :doc:`parameter-configuration-immunity` parameters).",".. code-block:: json

    {
        ""IndividualAttributes"": {
            ""SusceptibilityDistribution"": {
                ""AxisNames"": [
                    ""age""
                ],
                ""AxisScaleFactors"": [
                    365
                ],
                ""AxisUnits"": [
                    ""years""
                ],
                ""NumPopulationGroups"": [
                    1
                ],
                ""PopulationGroups"": [
                    [
                        0
                    ]
                ],
                ""ResultScaleFactor"": 3.6952,
                ""ResultValues"": [
                    [
                        0
                    ]
                ]
            }
        }
    }
"
"SusceptibilityDistribution1","Airborne, Dengue, Environmental, Generic, HIV, Malaria, Polio, STI, TBHIV, Typhoid, Vector, py_sim","float","-3.40282e+038","3.40282e+038","0","The first value in the susceptibility distribution, the meaning of which depends upon the value set in **SusceptibilityDistributionFlag**. The table below shows the flag value and corresponding distribution value. 

.. csv-table::
   :header: SusceptibilityDistributionFlag, SusceptibilityDistribution1
   :widths: 1, 3

   0, Probability of full susceptibility.
   1, Minimum probability of susceptibility for a uniform distribution.
   6, ""Proportion of individuals in the second, user-defined susceptibility bin vs. the first susceptibility bin (value of 1) for a bimodal distribution. Must be between 0 and 1.""

In the configuration file, **Enable_Immunity** must be set to 1 and **Susceptibility_Initialization_Distribution_Type** must be set to DISTRIBUTION_SIMPLE (see :doc:`parameter-configuration-immunity` parameters). ",".. code-block:: json

    {
        ""IndividualAttributes"": {
            ""SusceptibilityDistributionFlag"": 0,
            ""SusceptibilityDistribution1"": 1,
            ""SusceptibilityDistribution2"": 0
        }
    }
"
"SusceptibilityDistribution2","Airborne, Dengue, Environmental, Generic, HIV, Malaria, Polio, STI, TBHIV, Typhoid, Vector, py_sim","float","-3.40282e+038","3.40282e+038","0","The second value in the susceptibility distribution, the meaning of which depends upon the value set in **SusceptibilityDistributionFlag**. The table below shows the flag value and corresponding distribution value. 

.. csv-table::
   :header: SusceptibilityDistributionFlag, SusceptibilityDistribution2
   :widths: 1, 3

   0, ""NA, set to 0.""
   1, Maximum susceptibility for a uniform distribution.
   6, ""The susceptibility values of individuals in the second susceptibility bin for a bimodal distribution.""

In the configuration file, **Enable_Immunity** must be set to 1 and **Susceptibility_Initialization_Distribution_Type** must be set to DISTRIBUTION_SIMPLE (see :doc:`parameter-configuration-immunity` parameters). ",".. code-block:: json

    {
        ""IndividualAttributes"": {
            ""SusceptibilityDistributionFlag"": 0,
            ""SusceptibilityDistribution1"": 1,
            ""SusceptibilityDistribution2"": 0
        }
    }
"
"SusceptibilityDistributionFlag","Airborne, Dengue, Environmental, Generic, HIV, Malaria, Polio, STI, TBHIV, Typhoid, Vector, py_sim","integer","0","7","0","The type of distribution to use for determining an individual's probability of full susceptibility. Possible values are:

* 0 (Constant, everyone in the population has the same probability of susceptibility.)
* 1 (Uniform, the probability of susceptibility is randomly drawn between a minimum and maximum value.)
* 6 (Bimodal, non-continuous with some individuals' probability of susceptibility at 1 and others with a user-defined probability.)

In the configuration file, **Enable_Immunity** must be set to 1 and **Susceptibility_Initialization_Distribution_Type** must be set to DISTRIBUTION_SIMPLE (see :doc:`parameter-configuration-immunity` parameters). ",".. code-block:: json

    {
        ""IndividualAttributes"": {
            ""SusceptibilityDistributionFlag"": 0,
            ""SusceptibilityDistribution1"": 1,
            ""SusceptibilityDistribution2"": 0
        }
    }
"
"Tool","Airborne, Dengue, Environmental, Generic, HIV, Malaria, Polio, STI, TBHIV, Typhoid, Vector, py_sim","string","NA","NA","NA","The software tool used to create the demographics file. Files generated by |COMPS_s| will include this value, but it is not used by |EMOD_s| simulations.",".. code-block:: json

    {
        ""Metadata"": {
            ""Tool"": ""convertdemog.py"",
            ""Author"": ""jdoe"",
            ""IdReference"": ""Gridded world grump2.5arcmin"",
            ""Resolution"": 150,
            ""NodeCount"": 1
        }
    }
"
"TRANSITORY","HIV, STI","JSON object","NA","NA","NA","The structure that defines basic relationship, pair formation, and concurrency parameters for brief relationships lasting one night, weekend, or week.",".. code-block:: json

    {
        ""Society"": {
            ""TRANSITORY"": {
                ""Relationship_Parameters"": {
                    ""Condom_Usage_Probability"": {
                        ""Min"": 0.0125,
                        ""Max"": 0.45,
                        ""Mid"": 2000,
                        ""Rate"": 1.5
                    }
                },
                ""Pair_Formation_Parameters"": {
                    ""Formation_Rate_Constant"": 0.01
                },
                ""Concurrency_Parameters"": {
                    ""NONE"": {
                        ""Max_Simultaneous_Relationships_Female"": 3,
                        ""Max_Simultaneous_Relationships_Male"": 3
                    }
                }
            }
        }
    }
"
"TransmissionMatrix","Environmental, Generic, Typhoid","JSON object","NA","NA","NA","An object that contains **Route** and **Matrix** parameters that define how to scale the base infectivity from individuals with one property value to individuals with another. **Route** can be set to ""Contact"" or ""Environmental"" and **Matrix** contains a :term:`WAIFW matrix` of the disease transmission multipliers. The rows and columns are in the same order that the property values were defined in **Value**.
The rows represent the infectious individuals (the ""whom""); the columns represent the susceptible individuals (the ""who"").

This implements the |HINT_s| feature, which is available only in the generic, environmental, and typhoid simulation types. For more information, see :doc:`model-hint`.
**Enable_Heterogeneous_Intranode_Transmission** in the configuration file must be set to 1 (see :doc:`parameter-configuration-infectivity` parameters). Cannot be used with **NodeProperties**.",".. code-block:: json

    {
        ""Defaults"": {
            ""IndividualProperties"": [
                {
                    ""TransmissionMatrix"": {
                        ""Route"": ""Contact"",
                        ""Matrix"": [
                            [
                                10,
                                0.1
                            ],
                            [
                                0.1,
                                1
                            ]
                        ]
                    }
                }
            ]
        }
    }
"
"Update_Period","HIV, STI","float","0","3.40282e+38","0","The period, in days, to wait before an individual is eligible to seek out new relationships. ",".. code-block:: json

    {
        ""Society"": {
            ""TRANSITORY"": {
                ""Pair_Formation_Parameters"": {
                    ""Formation_Rate_Constant"": 0.0013,
                    ""Update_Period"": 7.0,
                    ""Extra_Relational_Rate_Ratio_Male"": 5,
                    ""Extra_Relational_Rate_Ratio_Female"": 2
                }
            }
        }
    }
"
"Values","Airborne, Dengue, Environmental, Generic, HIV, Malaria, Polio, STI, TBHIV, Typhoid, Vector","array of strings","NA","NA","NA","An array of the user-defined values that can be assigned to individuals or nodes for this property. The order of the values corresponds to the order of the **Initial_Distribution** array.

You can have up to 125 values for the Geographic and InterventionStatus property types and up to 5 values for all other types. For Age_Bin property types, omit this parameter and use **Age_Bin_Edges_In_Years** instead.",".. code-block:: json

    {
        ""NodeProperties"": [
            {
                ""Property"": ""InterventionStatus"",
                ""Values"": [
                    ""NONE"",
                    ""RECENT_SPRAY""
                ],
                ""Initial_Distribution"": [
                    1.0,
                    0.0
                ]
            }
        ]
    }
.. code-block:: json

    {
        ""Defaults"": {
            ""IndividualProperties"": [
                {
                    ""Values"": [
                        ""Low"",
                        ""Medium"",
                        ""High""
                    ]
                }
            ]
        }
    }
"
"Weighting_Matrix_RowMale_ColumnFemale","HIV, STI","matrix of floats","0","1","0","The weights to apply to pair formation rates for individuals belonging to the groups defined in **Axes**. Rows are indexed by the male attribute and columns by the female attribute as defined in **Axes**. A single row or column cannot be all zeros. The matrix must be square with the number of dimensions defined by the number of entries in **Axes**.","The following example shows that males who are negative for STI coinfection are 3 times more likely to form relationships with females who are negative and, likewise, individuals positive for STI coinfection are more likely to form relationships with others of the same status.

.. code-block:: json

    {
        ""Society"": {
            ""TRANSITORY"": {
                ""Pair_Formation_Parameters"": {
                    ""Assortivity"": {
                        ""Group"": ""STI_COINFECTION_STATUS"",
                        ""Start_Year"": 1990,
                        ""Axes"": [
                            ""FALSE"",
                            ""TRUE""
                        ],
                        ""Weighting_Matrix_RowMale_ColumnFemale"": [
                            [
                                0.75,
                                0.25
                            ],
                            [
                                0.4,
                                0.6
                            ]
                        ]
                    }
                }
            }
        }
    }
"
"Years_Between_Bin_Edges_Female","HIV, STI","float","0.1","100","1","For the female population, the number of years covered in each age bin.",".. code-block:: json

    {
        ""Society"": {
            ""INFORMAL"": {
                ""Pair_Formation_Parameters"": {
                    ""Formation_Rate_Constant"": 0.0027398,
                    ""Update_Period"": 7.0,
                    ""Number_Age_Bins_Male"": 2,
                    ""Number_Age_Bins_Female"": 2,
                    ""Age_of_First_Bin_Edge_Male"": 50,
                    ""Age_of_First_Bin_Edge_Female"": 50,
                    ""Years_Between_Bin_Edges_Male"": 35,
                    ""Years_Between_Bin_Edges_Female"": 35,
                    ""Joint_Probabilities"": [
                        [
                            0,
                            1
                        ],
                        [
                            1,
                            0
                        ]
                    ]
                }
            }
        }
    }
"
"Years_Between_Bin_Edges_Male","HIV, STI","integer","0.1","100","1","For the male population, the number of years covered in each age bin.",".. code-block:: json

    {
        ""Society"": {
            ""INFORMAL"": {
                ""Pair_Formation_Parameters"": {
                    ""Formation_Rate_Constant"": 0.0027398,
                    ""Update_Period"": 7.0,
                    ""Number_Age_Bins_Male"": 2,
                    ""Number_Age_Bins_Female"": 2,
                    ""Age_of_First_Bin_Edge_Male"": 50,
                    ""Age_of_First_Bin_Edge_Female"": 50,
                    ""Years_Between_Bin_Edges_Male"": 35,
                    ""Years_Between_Bin_Edges_Female"": 35,
                    ""Joint_Probabilities"": [
                        [
                            0,
                            1
                        ],
                        [
                            1,
                            0
                        ]
                    ]
                }
            }
        }
    }
"
